"Frequency","Power","Harmonic_CL","AR1_CL","AR1_fit","AR1_90_power","AR1_95_power","AR1_99_power"
0.00920810313075608,0.00104214468494901,31.2382238959371,99.9997994347802,0.000230589733019238,0.000368647937702648,0.000422141501707775,0.000535181502831973
0.0184162062615122,0.00153829927931464,19.3426562767481,99.9999999809586,0.000230586924410124,0.000368643447528935,0.000422136359976383,0.00053517498426054
0.0276243093922682,0.00194692621356336,15.4183483560567,99.9999999999932,0.000230582243547129,0.000368635964149396,0.000422127790702685,0.00053516412032805
0.0368324125230243,0.00208405333801954,21.1277403995979,99.9999999999996,0.000230575690658554,0.000368625487929023,0.000422115794304635,0.000535148911564376
0.0460405156537804,0.00199839619997119,35.398625653593,99.9999999999976,0.000230567266063962,0.000368612019378703,0.000422100371367257,0.000535129358711195
0.0552486187845365,0.00193245142840234,48.5308872914478,99.9999999999911,0.000230556970174142,0.000368595559155173,0.000422081522642584,0.000535105462721921
0.0644567219152925,0.00201624672634672,48.8737255186314,99.9999999999983,0.000230544803491096,0.000368576108060995,0.000422059249049633,0.000535077224761662
0.0736648250460486,0.00218496630560699,35.691204988696,99.9999999999999,0.000230530766607931,0.000368553667044377,0.000422033551674208,0.000535044646206975
0.0828729281768047,0.00231409850254249,22.2413133287558,100,0.000230514860208811,0.000368528237199106,0.000422004431768811,0.000535007728645755
0.0920810313075608,0.00237895948005087,33.538206670749,100,0.000230497085068885,0.000368499819764425,0.000421971890752507,0.000534966473877062
0.101289134438317,0.00245300399396253,69.0459470277423,100,0.000230477442054158,0.000368468416124832,0.000421935930210698,0.000534920883910829
0.110497237569073,0.00257753110144488,92.8575343885545,100,0.000230455932121419,0.000368434027809966,0.000421896551894981,0.000534870960967696
0.119705340699829,0.00268729361525428,98.9300102768005,100,0.000230432556318104,0.000368396656494377,0.0004218537577229,0.000534816707478677
0.128913443830585,0.00268890734582458,99.682454297131,100,0.000230407315782178,0.000368356303997352,0.000421807549777732,0.000534758126084908
0.138121546961341,0.00258928920211973,99.1371278450376,100,0.000230380211741999,0.000368312972282689,0.000421757930308236,0.000534695219637314
0.147329650092097,0.00250908053912833,92.8325372307934,100,0.000230351245516151,0.000368266663458431,0.00042170490172835,0.000534627991196231
0.156537753222853,0.00255717302346671,64.6688994365417,100,0.000230320418513318,0.000368217379776668,0.000421648466616956,0.000534556444031107
0.165745856353609,0.00270823262805896,24.7372427785558,100,0.000230287732232065,0.000368165123633182,0.000421588627717485,0.000534480581620003
0.174953959484365,0.00282222749733082,11.4421484649418,100,0.000230253188260706,0.00036810989756724,0.000421525387937668,0.000534400407649273
0.184162062615122,0.00278539730831991,22.8780876759008,100,0.000230216788277079,0.000368051704261228,0.000421458750349127,0.000534315926013055
0.193370165745878,0.0026221705841291,37.8275582677584,100,0.000230178534048346,0.000367990546540344,0.000421388718187016,0.000534227140812799
0.202578268876634,0.00246408617905852,44.7880583165928,100,0.0002301384274308,0.000367926427372274,0.000421315294849655,0.000534134056356822
0.21178637200739,0.002411032672717,42.4984377763432,100,0.000230096470369609,0.000367859349866795,0.000421238483898073,0.000534036677159716
0.220994475138146,0.0024219894930097,35.8214608663401,100,0.0002300526648986,0.000367789317275422,0.000421158289055603,0.000533935007941838
0.230202578268902,0.00233753091818671,29.9522227668838,100,0.000230007013140031,0.000367716332991044,0.00042107471420747,0.000533829053628789
0.239410681399658,0.00201452726601765,25.5505930503082,99.9999999999984,0.000229959517304281,0.000367640400547439,0.000420987763400226,0.000533718819350698
0.248618784530414,0.00145837678541861,19.7954152997471,99.9999999192415,0.000229910179689637,0.000367561523618914,0.000420897440841351,0.000533604310441711
0.25782688766117,0.000844500562113835,9.2574805536542,99.9937235231522,0.000229859002681997,0.000367479706019851,0.00042080375089872,0.000533485532439324
